HashOwner,HashApp,HashFunction,Average,Count,Minimum,Maximum,percentile_Average_0,percentile_Average_1,percentile_Average_25,percentile_Average_50,percentile_Average_75,percentile_Average_99,percentile_Average_100
88fde5d649b7d8216a17bccfba77ee4c591e31fde2c251fa3addc66e042e2708,3800460ec8bc21d723e2ee1fcafc96da60fbd88f585bf22e2b4cd058fc29df78,89036830422391c82856b6df221838a8a590434d4965426c0ac808ca8775e216,153,70,10.0,871.0,16,16,61,156,234,702,702
92489a5e60cfdd1561b97f8e6c5a98537a058802dc49879892669c04eccab939,0cbbfdcef56bdf7abc5b256efc44b309ce645c54e2129341de755d2fc9bf61c0,54a44fcdf4c895579eefb19c8d01e9f5915083ca5302a2172f41fe852cc97e93,44748,46,5002.0,126846.0,5002,5002,8684,56394,69504,126846,126846
af925451afe259cecf434bb3df2a992d25527d762d8575375490c6953a707916,97faaf12ae8a2cc21523d365090331b25a862c0493ba4d90851c270e17044fed,d88233ef229fb3d13bf54fc5ca87d8b0f597dcac289daa8e95a285895b318515,4,556,0.0,407.0,0,0,0,0,4,81,109
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,1876fe6440c0f494af9768c495808fa28649c2adee8c498e7f4b744de3642a0f,2f124780191418a69f06ff204fff04ee6ff9a85e39ab8ed7bbc02f634ac4e409,4707,24,3131.0,8343.0,3131,3131,3726,4218,5024,8343,8343
3ce7a1d0596865f76d414412e3ff8a0552c0c3e8519a9831f9ab10d5cc80e362,f030deaf53526c5bbd96b63dc12033da257c4d02266de9e1f5be39b88869e97d,b61a19759f816f1b2a1015a3b0ae55933e69e8bf611413f15c161a4272c57167,163,24,5.0,1123.0,5,5,9,10,11,1123,1123
f0400c0eb4c2e90ada33a17cb717b5b13cb73a9939ed43eba22d703306065acd,5c141bd863a749816a6589f13d30f17635630b151007a4662afe04a34f028fe0,ee05f0fbdd7e585035f0ad68b24bbb3e4820623bab74bbb0e9be7d3358fd7cb3,112,24,62.0,218.0,62,62,78,108,140,218,218
82fc33ac793f3214cc25d394a692dbb06b0af91a57bbc3139f0b2dfc0f6ce50f,c59fce8c18b1c8fcbd96722ffa9fa1be637e9e0c9da5cb87143ab281ffbbd6d2,57ea17bb3808b81d41f9ac9ba0cbdb2a58a4296e5197b93c00b9e8bea59f701a,251,24,3.0,1467.0,3,3,4,10,17,1467,1467
74bdb526706d1bf065f0c7b493a5cba6c5bcf6c7601e0dc8ff84a0f519710162,cb96cc93bd0037be3c17135c06ccc8df68f43286f2c8c514df8fe44f0f2b9474,dfc22a0fbabb7ce4a9b1e380b9bd367a08eff0f09bdad4f6185c7afe018744a3,846,24,45.0,3525.0,45,45,299,503,1081,3525,3525
1325364f97031ea2048237a4895bb666f181b2495c7456301974bab50a7dbd31,af5f90937fb6c9f327a6a4c1c72b64bb8e43f6be75e57658ee047832a620bf70,877d4c94001b838f8b55f642540a7af298aa163199e9ad01f813a4bab6176afe,945,24,78.0,3863.0,78,78,312,406,1693,3863,3863
88fde5d649b7d8216a17bccfba77ee4c591e31fde2c251fa3addc66e042e2708,3800460ec8bc21d723e2ee1fcafc96da60fbd88f585bf22e2b4cd058fc29df78,805d41cae3695cd13ebc7f3c005781216681a3f9061c5f60695d078ba9827f41,1030,16,120.0,7435.0,120,120,203,454,810,7435,7435
88fde5d649b7d8216a17bccfba77ee4c591e31fde2c251fa3addc66e042e2708,3800460ec8bc21d723e2ee1fcafc96da60fbd88f585bf22e2b4cd058fc29df78,cb63ecaab4377e03bb703c27685a10447f6573f4167a7d21b843031ec1487080,7008,16,440.0,10922.0,440,440,5605,7513,9306,10922,10922
aff65fcdc53721f7a8f20cf8aee4b4506fc185ef3eb92d2e55b2266fb4d9dbe3,d305ce3c1216ac8e5adb154c83741bdbbc4697ae2f4cf8245ed277dbbff429c3,0e5ff2511e718f0d545257178f4e03247e1f1414b977bf0a5b4590e00197ab9d,25,180,0.0,218.0,0,0,15,15,25,170,187
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,ef289cfce149a2a46a7a56cad0823a1c0cf6a5b9b6c78f482deceeb585652379,79b01bb9392a635b8f7bd76fe5e7a6a6467a70a1fdf1a03d12703a24b97d24ee,140,25,31.0,1341.0,31,31,46,62,79,1341,1341
5393abff058ef71969ec90dd545026a28604f241b409526e9ba19f89f39a22ac,732676fb499855b59c513e4061cf8256fe562498d87d7cac22e034105637375e,d09c04aa076cd14cf9092cd5c1e21a9bd9dc2407235006ba308736624d8dd82b,3385,506,1021.0,24903.0,1132,1142,1325,1654,4001,12990,16558
c051c49327892681e2dd8c2972b7fb46e24df44261a88fabcda7e823cfd58d39,30da3a9026996ff61a753b1237dbe42d0067a3570331f4c48d84edb370686342,965739a8e2f6ff435bd88d46beaeac8e27d7a198a744a5ee12835a1c5ccbef89,5991,3,5781.0,6176.0,5781,5781,5781,6016,6176,6176,6176
992d79f086202b9be65b39d973b9e7af28a6508a9d0835fd99be1ed1947a6be6,b8dee4b4ccce390f48c7284a3f5a3ab6cff74d8e740de409fb2f74f230a13037,3fd29803f3319cfc630049fe6bf581c41fa94def2ade4d96faa7a94f49653154,633,24,140.0,3736.0,140,140,187,267,437,3736,3736
a24094e1925bbc74e3eac34b8c106df1de5295f2912344c42295e919304414da,6cb7162dd2c5462b791102096229501616ff143509dd4058f3a0f76c4219f42c,0eb311fa663445f28b2c10d458b20149544b532e1e74cac9350ea3ab0fedb5b5,1304,50,464.0,6779.0,513,513,635,699,934,6779,6779
4e7b4a3593d87db480f87c2472fb40b9372769b8be3c8376b5b10a6aec442642,52960facab7e8422335fad57d1c7cc529bbade37cbd79beb3722f443bdf96e0a,2b9f52ab53609a2af79ec7bf5a06d38b0e2678e7c93eed67cd5bf0994d3bb00b,779,9,11.0,4159.0,75,75,75,392,728,4159,4159
2f11bde1ec470a4c4463e83bf0413aa8635414620347f1741d451fde6823df6c,90eb99975205339da081a725b05fdea82db6ad9003b0e76be61d82a3097368ca,1765702e8c622d16bb22edf072bdba12906f90f5f989bb756bc13bcfeff860aa,9124,4,6690.0,11609.0,6690,6690,6690,7868,10331,11609,11609
271197cdbccb789e73f09bbf24d1dd7d7f49503398b4ac8be692ed7faadd4041,9c1346945b7e5db92d9ae232ae98f4fd53a66cb250b1e9e3362b2e07e9572eea,9e8c93c5623e6e4528aaf6d890fa626b86c567dc17ca8b496c1db89096780ead,49,6,4.0,111.0,4,4,9,10,97,111,111
b077d7d6fc01fa973aef59efbe4ca0611e15a1112a65855a7cc5f82d97bfe0c8,0b80301fa019e009b442ca0d575cfc8533f81464826eafcd23e15b58560fa530,90fe747619903c1613fb72790bf683812b34cb88eb91cdfdbbd475b0402663bd,6975,4,54.0,26067.0,291,291,291,1489,13060,13060,13060
a9f7b91b2876aaf5a0b38183b3730b144f4b5fd4e25c23a058439f50d4560d8f,b43df847a81c53acdd2974343573e40e81b6e853d9e007d73171fe21b46114a9,1e84d4fc610771bba94644083e55ef7efe54415ea97515fe4e8472ae48a22c4d,47,4,40.0,54.0,40,40,40,48,49,54,54
fd8a2430aa1d1b6fb9e059ff6268eabf8bbd77e68a6d5f38195a67820149b0ab,213b820f6abd4b7592092ad03b7f7db2591ca559fb0ac0692f01e2623b94bbe0,187636ba56582264529bb4035c9aa7633c9d1f1a02c3399f03e08c6a97df4420,1436,2,657.0,2216.0,657,657,657,657,2216,2216,2216
d3b5e2945e7bb0ea1735935243e8c7eb1f43cf109f844d843d158812476fbd1c,07efb85a8f61e26689d620ea99dc5593923a624cefe56d7d4a34664f56ce9ca5,eb7036ff1af4805e388da5c7e575f62f8160a40699384ca5a78f55af586ec5d2,1343,1,1343.0,1343.0,1343,1343,1343,1343,1343,1343,1343
18dfc7ffb650855ee7c28fff10a7cc2dcbd1248d406b76f4e559e77d95016e76,f6f59eac22743007665c90dec031809bb03036d95871ce2f7fc3a7051c6ea91b,2411b08d8696b1102e2b4b65e24e5a31da4de0d7f472da9364cf679037a39e9e,7611,1,7611.0,7611.0,7611,7611,7611,7611,7611,7611,7611
c25061a98a0cdeaa3641a41d0562fb7132b16aa357d5294d9a60db667fdab169,829fecab26e5f79ff4ebc44319776288aa92be1b0ff7f4da14c4485b2ed77cf4,5127deb33cb8998764b8b5acb2dd932132137939d84f8184c69be95c55fccea8,17,1441,0.0,2811.0,0,0,0,15,15,79,2484
b5d15f23f7d57a2feb7b50437bcf8fd35faf4ce038fa72699404bad3e81a7250,abf924442480cafd5e106fdacbd245fc2d6443e95b861f101a8728b295e27610,85a2653ba9e4a06ce4e1f68ca505c890e0fd6ea91a3ae85d402fd22e871f4ea3,1,263522,0.0,10998.0,0,0,0,0,0,38,2088
364dea3480bd117eb65df73b03dd7745b794954765f5c42e00334dceef90169f,71d9daf2a4ff5b13c932c442320bcfffcf0a5e4b098985ccf7e0fc0eef5bf3cb,34413bb8b54c72c60998702e2750d9a0df8b099174af108ad5aa497fd024b2b1,2076,1434,484.0,165679.0,517,578,678,733,781,58676,113490
08282412e53e72484188dc045d851d55443c8b9b83676616dd9ab909ae758f30,835e8f3b9cb69f9739ecf01f286934a088c99d8cb319d08345d5fe5139941f79,1ed17f7dbc4d57e78d055af3e0cd323ffbc909b259d87ab4948b88f33dc9bcd9,1153,720,31.0,142745.0,31,78,158,203,265,35096,87727
19125d980e24ee966eda91ffeae6d92c28dc05a1677b1f4e36bf02090a017938,2f02c908ae379e702727fe466e9ef323a696d1f9e21db63e49f4cc15ac01c95f,46219c1624bd69a1d60b0ffd974064c62a58160e88d4f9102f844145cc13f006,731,7041,15.0,13830.0,29,61,348,570,891,3738,5708
cfeddf182a9890eba53d77ffca42d713215ee2afd417eae81c10ed0ffd96448f,1a1a11932c009eef50626670260e5d4ad48c5b6e3ab4ebb26fcf73aca68ed804,21c85937577b750a1a7a10ea29ee193dfc07a4a8eadf181f84b838c31446b2ba,16,218813,3.0,3175.0,5,7,9,11,13,85,445
3ef76993f17a0b0410fa23b8c22ce751fae73b54d8720d934ac0044442d779b7,98fa34e55f49db449536c42ac1e268ae4213e04835a9ac7ea63a9fb5e08a4019,6b3690d2ffab48c6687c2326c9daa52a540d8621d8ba7b6cd0bccd57a5d057bc,6,1440,0.0,1578.0,0,0,0,0,0,62,1578
cf761b48931a2f6fe4c7c74a535dfa5734c1a347d54b6912a071a37eb67ad8a5,9340c002f4c9740bea1a9d1894d3a67472fad8a1c429ba9c3069f9f6f7803033,44f6797f9477e3951e0b2f9c7efa1f0389c2d0e5da3e7d6b56d5e9a8dd13913f,159,480,78.0,519.0,78,93,125,140,171,359,519
9f699419c6fd3f4a4047457a409fa381b43bdbd90c23078026f7e74c63b86587,2931e00b8939cbc78687f7dae2192ffda0a2a0e3593f9e53914e40a71ef55914,ed96ef960f2e2a1035442c08e228b6de6e20883ce9afa147d1b4bbf9abe25533,182,1440,0.0,2521.0,0,1,1,1,10,1405,2461
465a89fb604884a4027231bf064c6150126123c22a45cb8a97695b56448af068,7b8c2cf9647f64c8a56184269e1ddc6b3106e9e4258c86b211dfe81916f21142,180d64f3ff5f732d0aa294d6627c3d7ae1bed98207728b7cdfe5cdf9f0e90c20,200,1440,10.0,2232.0,10,11,13,14,32,1117,2232
e057946d20192852c21cb673a7f11b45b5a2158d724443eeb1e34009a364ea28,5bc761e1604d8854f8f984c677fe467752aee36b73e7f1959eb6e72a7bf4177d,c5c19efa507f8ceae49c9ffd627dbd72d9d161424f1d0bfc8f688cfcb9479da3,270,2845,0.0,13238.0,0,0,15,29,46,2164,13238
d4c0eee24b4f732b33d7f0f04b46f40519e94539af1cfb39abe823b85008687b,802f8d3bf27d74f076fe444635e8b70c2d5fa07c3972c135c7b1f8dcf0f65cae,57a1248f2542b40c56f677f289dce3f0b072db80a8599771c7d316c70f935a1c,5059,288,4007.0,10412.0,4007,4056,4274,4628,5553,8568,10412
cf761b48931a2f6fe4c7c74a535dfa5734c1a347d54b6912a071a37eb67ad8a5,5c4725fcf8be73a964717b37351fd3aef106e8d22fa35c87741e28ccfd35e6cf,ed1465ab9853cb43d7ee7cddf33949d73c19e066ed09acc81b5c78332fdb573c,171,480,62.0,13923.0,62,78,113,140,157,328,13923
edfecd92a50a0675d4f74b6fd763848b70c3cbaf2287b454bc1da9ce8d855759,f641fb42baa41e13abc542a808f19a2c4109d6f8ff9877272824e62b9b9eb08e,a458ee86b9c4d6abafbe0f267b89b51e15cf32c581b8a846c06035dfbac57b05,326,83563,84.0,100066.0,142,156,228,289,382,824,3893
f79838de1febcc7059e6ae0d85fe2b652b88282455a21007b18e021ff7075fc8,5ddc9416620dd5070b175a4fb672b78341a845e5f6dab25795f201552ac3f7c3,d9ddb98e8c023fe28fe3746506d936a2299c55ab5706de3e89c5a8a9bdd06537,601,288,352.0,21266.0,352,359,453,484,531,3466,21266
2bfaa669687aff13ff1197228312a7597143a92c825455c48792d5bae9cdefad,8026d414e4a64d280401765fbcb8092a764048b8e3ebb92b90f518cf2de05477,631488ac1ef765febeffe98406ec7986ac7c613424f159bb0b3396a7a188d17c,417,480,266.0,9535.0,266,281,343,374,431,765,9535
2e9741fd02448fda52443ec14fe1c39b002c219e77441eddd737b9af77a26f0c,87032a1539c0e2389c1b043f071c9d24e0a7c0f4434d4abeb2889cac6ef44863,834483d3c0f739553b5cea699ee2efacd50d07b7b948da29e0b8abed1f434aec,3085,288,200.0,16370.0,200,519,1642,2885,4092,10298,16370
6a647eb3f58dd74bf722733059a8d90fd619a6a11012a7faa42f7ded20ee203e,6be8ee48e729f0f62f2a2aa23ffd1b49f88304c905f18a357a57919f1fcdc6cb,785612cafcd66102944af3fb7025c7b8358d003923ef4082ace34f9d5bd15d01,2660,165,29.0,120844.0,29,111,218,267,395,120839,120844
cf761b48931a2f6fe4c7c74a535dfa5734c1a347d54b6912a071a37eb67ad8a5,df7d593f70d53bba78191d4626b43f6cf108dfa095d41a12800ad070c1dffa27,7a515fb5a0dee91b670e7d2e7a86401d80a454f67958a3c9e9a8b8a44c4d1375,172,480,46.0,24923.0,46,62,93,109,125,328,24923
28bd82f163b686f3da003e387889f5f90432050de4c53a3053f267709b72e308,c93c308010c0353d1bb5467411bf5508d189295270749b547334036877306829,0a85551df9524ffc4e9af37483ca5174d13421405db84039045c52b76a6c9db0,521,144,97.0,29457.0,97,109,171,189,234,7612,29457
28bd82f163b686f3da003e387889f5f90432050de4c53a3053f267709b72e308,c93c308010c0353d1bb5467411bf5508d189295270749b547334036877306829,b7108294d50c7c987a603400d171787d911af3dbf41f7a26df73b7548110fb9f,243,144,93.0,1843.0,93,109,171,187,218,1375,1843
63f283aed89b3af4e0a8a7ab1012f2a94fc6b6816cb1300644c860f547034f14,0dc70589add2d73c50aa4b916ec3e5848c10ec8ae5b5f1f725a4ea1bb2d44ebd,25287779ac5c777079d96722a7d33f469e3e9f67a9fa7e961cc6fdfed15e13e2,95,240,14.0,2723.0,14,14,20,30,48,1470,2723
4e471f67eeed90546d8853a6d07ef1bf7bb167082ba170a73338a3337a8c7e1e,84aa3cb2a6e14130bb4d6539b8b5839ffde43b884c7134d164acac5d635e9197,5e4938ec9b6bd69d7f718c0276509b690875e7473120af65ec21e3b8e687eaed,7,2849,1.0,1219.0,1,1,3,4,6,66,1219
925c70237df0db68104c6ea326f61e3ff289003b1a0caba0f7a3555d30e26c5b,b15b245428ee91c4a10b9aed3013b0e96fc428343af32df418850cf87aa4ffad,c5ee77898e74251d8fd37f78e72a26a1b47a9773efe95f31d253072ec57c96ac,1900,288,250.0,11709.0,460,468,635,796,1010,11586,11709
127f6ef5e4e39284dea6df9dfe5e6552ae2715efa2a809666c99e5a0fea29028,c2932489215f91f270c1cb5ed6ffe4c240af8a1105e88f0937797182c8585fde,ca43fc0e30d9e84ba33c4c47fbec261ff9e4d5d3cf76157ae4321ab48dc4f9cd,1860,289,48.0,15256.0,48,93,222,427,3078,8233,15256
c017b13de04bae11093ae813f7410ae34832a3efca01be019270893397eb5c84,20b7b243da81a00df5f09104bcbc608acbc4b2daa5f1356f4173bb0f5ede0b2e,5f73fd647a86c636a39a96692c3161d5dce7708a49f23e08ac9f156095acae9b,31793,288,177.0,168811.0,237,263,730,25587,58904,105449,116146
584e1dc4eb5b752b49e412cdbfa5df250005f651970b675bba89ffff2f75b0a1,75e6a94f426baa20dece521dfc3ef9d4eac3a681780a24dfca17242b40d17749,70fc33d0de86c071a9db28f652ec121250ddcd2da0453a7442e58661962e5d9a,1315,3445,83.0,100628.0,226,441,928,1053,1249,6055,100628
98a36620e49b3b00521f33a57f9d7944ffc107f4bacbc9b960750f45d615876b,7bab1b0117652e5f663e3a43482ce4f6242e10941c4b002294764f8d3a5ea03e,81bfa46cb753e8d8cc46189caf4318dc7feee62a84de684df99075b842ffa1db,117,144,31.0,655.0,31,31,46,62,109,580,655
04e360c7a2f596e18e0157453c49a0cbc214e57bc17c6567b3dc2bff24106a58,d7093bc5f83c7830f6fbd45b45960ea39eb3581ccd0ec145208ef619199ba52a,189b6d9da8b3c019fe72023d5130340326b828aee01ca219403a358afdb9008f,7,361,5.0,23.0,5,5,6,7,8,19,23
58130cfa8a6431dd3fce29f793c101d8f72a8343413465b03b76c06ce220cc30,fecf9d99a897bcb327319da03cf6263dd1a7d8aa380ca44ec832f600bdd0e4c4,2eeee12b45a068133f5afbe72dc46e6acab233adce95af0ddbb2bc0c8ae92580,80,2880,31.0,2311.0,31,46,46,62,93,173,2311
e84c95c6500a9c666355d971a97fd7edb3e89f9a498556ac807cfa5e6aa594b1,4f76fd8f3e77515f32d887183bdc7f06a9571e492d856f23f1c4b6325cfc2800,c4236b50caee6b4712ab013bfcef22f18075e7f9f692e7a988339971d3ec2e6d,4124,5759,1224.0,45581.0,1227,1307,1602,2075,3310,22888,35650
657292ebd20abdc02a8e1548caf77124916f83405fbc675d8984dd61bd804caa,159d8128700e7dcc2b7eb0eeb84a967f728f4ccaf70071fb980ebb7e9f79ab11,5495670d4954c2761c40b70e88e0b4b9840d232879dbcc4fb05983fa6265f665,242,359,0.0,2615.0,0,0,0,2,577,1190,2615
dc1981836bc10a439e87cb59c8926d275dbb060077a7c8f2bf12ea9ec0a9463c,7726f551ead4d8ae7cd86553a3bc9b8a8da0179680a9060536396075edb6d1ed,9addc9b80f212a1be269505a22aba24715514b000f0e9dfcafd6be5a531d7bc7,1508,720,313.0,19351.0,313,347,589,1152,1990,7289,19351
fce3df39cc253427e6ae74f2fc7bc9db2c0433024274915d80d602380d8e04a6,7051fa9c1b5e09d7905b7c6e2d996998107c0bc48c91bb0f859ebed0b000a97a,963fb834e9182c53b93c03b6c4e1797cbcb87cbc41fe63f927688ce91757923c,33394,144,816.0,73201.0,816,2722,18497,30108,49828,73122,73201
fce3df39cc253427e6ae74f2fc7bc9db2c0433024274915d80d602380d8e04a6,7051fa9c1b5e09d7905b7c6e2d996998107c0bc48c91bb0f859ebed0b000a97a,add5e5dac24bc0e794bb912261f0f404cee2eb8af4247a561ea422cb326fb4e9,57806,144,9507.0,93459.0,9507,10211,49841,61213,70055,90993,93459
fce3df39cc253427e6ae74f2fc7bc9db2c0433024274915d80d602380d8e04a6,7051fa9c1b5e09d7905b7c6e2d996998107c0bc48c91bb0f859ebed0b000a97a,a668e61f10082c301e3cbe5b5f648215a7d47ae1218010fb545dad22f549f55b,65398,144,13939.0,105026.0,13939,13977,61305,69857,76692,97488,105026
1b24c40df3bcc777aa0601c011e6d476f977b431109a1ae2378c7a31c3507e8d,4fc8e70160b2ac6920463ec1b4d74568fe932c34602d613842ba6c016295b7be,a8040b42757b9d785ac6b4180b175c94dc462c9adbb5940e6ba72e766570558d,163,288,0.0,1490.0,0,0,2,2,18,1297,1490
c9f7f110750ca62f6842f6b096ba27953d2126b6aee78514583dd93acb6238b1,9f6b7aac8a12993131826ce59b10afc4da4684ca32b80cde3768c3706254fdac,557af50c32a082b87212a8cefec1951b5cab4e2bcb4ef5eef6553393fc6d5405,2108,144,179.0,103106.0,179,180,541,1032,1775,13306,103106
88adf353df082128074b59f98c0c5fe5123a694d99a917593cbcacf458b75916,652c7188f422fac1fb76321fa36b23b7077c4b1db23d83263d7b71d795c85ea6,07bfb3d3c5f2f6035731a65f061409f4aabfac6fde22d0181b3e76e22da0c456,222,63,11.0,965.0,11,11,26,79,432,965,965
08cd5b4da0a1440d6d29bbcd8354c82ad9cdaba7aa9d38857a40fb564a3eeb5c,75b20c47e180ab1e2ddc7026518dd1f4c8fb4dcc4f2e45fab52d49cdb5da853b,8ffd5716972bf73d1d532fcf750101e218f19763cdab794c6a4496a79d4e03bf,6099,737,571.0,16007.0,1220,4704,5356,6009,6652,10078,16007
6877cf7e49ad92c3c526935526f3d38c46ade95fcc84d70354efde2cd2ead64f,f3257625d677a398d3b969278579f191a3d6f6615021efe76f7e7557a4aa7431,1483ea41bd46aa8772bc5d31772141a38a95080b9503a3eb5175497f312358c7,230,144,109.0,2898.0,109,114,125,140,156,2144,2898
ba94770fa0500e1a33ce79dcaef4e1349060b3d128d0080361d029670c5b6ad2,3cd07ac1d85f822f8635c33aeb2b01b5adc77e5743fc71ba6754fe5704adce45,5086a564b24f9cb827807260747a73948486606688a4a78c0ef462702e8892f3,222,288,36.0,5569.0,36,37,63,80,117,1762,5569
8c444847522913e89c3c90a9206ba93f371813b3bfa204124132f04396ff21d8,8aa3dfd95e7a32adc9b9f9862c1c01667535562cd52389d71584b35b6d58a9c6,b64fd791e1d2da3f190862a10b54b026b8a76696350db2998a5477b00257ee69,496,288,185.0,2801.0,185,205,283,311,367,2270,2801
f60a8b8a35944e2e8f5d6388a41934fea1efa3ec32de18ba1c0a1a2579e0e23d,4965429f1db0c61d08641e3c122c6fbc81e56fbda81f28c7227c365d914f519a,64c99624e66d90875bf3490440732d3d3c6c01735260bbaab5239066359ee103,169,480,78.0,10915.0,78,93,119,140,156,357,10915
6e56ade0b600c291e78df81dacc3538cdf0a8e45c16bcae1be8d05d1df570f40,c4af8eb43c9e02f71d4f4bbf367774167afcac3348c7e1177d71dd6024ca3394,72efd63e9dbb1ddb9c23d57b33f47d5e5b4afd743d98e68eb3577af161c511ff,21,280,8.0,485.0,8,8,10,14,19,269,485
33d02db29169c2f77b0234e73f1dec0212b419599b6c53cdecf72521d0db7b7a,56bec62e1c4666cf42572ef401fbad430c04a0538fe83dbe87cb22897c9b3fb4,716877613528e1962d7b7c4ddf849d7fa7012172131746d383b2a93f162f9145,99,304,29.0,1310.0,29,31,49,63,101,581,1310
5cf19106078f816d8e8875d739bd3d5c26e4bccd06af184041d812c30e17428a,b649fea02a45097300e43ff5c684a66467d9e94d075ace6144b56b514ff8b79f,a1c3cf5ba73d1327f6341a6ec8ccc47d27aca53008fb53eec2da5dfa9e47863a,37,545,1.0,228.0,1,7,35,36,41,82,213
e0dec3b43ee43903d609f9e5c384d9d60130969ae35e8b493a4dce15261d6544,9671bf7a55f93db6c7daf9ff24b7ec4f6ce53ae41465c173cac658fde59a74cf,72e49b1df6e71b0ca5843dc672d7177c81f5e68f43256019763b5c127f0fde70,27,1430,0.0,1015.0,0,2,9,14,23,153,1015
9f2e9b526d2b3d4722bf5f7dc415bd92e32c2d448d1190d155fade1fbbac35f5,31fed6d0ec0bded835e9dfd7ec60c6ac9f71df87ada344ab207678ba71356b07,dc6a7c5246a8aed0e4ca7cc767585f2e6e5579089e078f4740866dfe8d3761ec,10,867,0.0,481.0,0,1,1,1,3,121,318
3dbb2a224c8deb3bc87d48851ab7dead6eedb17bdd4d3724facc8fd735b364ba,3ae2e48365745f680253b0c30cf15fb19b5c568c3b0f94c4f8d75ba0099816b3,56055e4cafebed74dd5e9a65f9ff5575f022a82a956c93c7aa389c3aa804b5ec,178,144,46.0,922.0,46,62,109,125,171,874,922
c017b13de04bae11093ae813f7410ae34832a3efca01be019270893397eb5c84,28014b24248f47c08997ba90bf8ad4a2185dc96ece67eb22f891cd7cec0b3981,75e7d60e1df50393c3a89256c17ce5fd72a6a72ee53b7a769780bbf7582410f4,1596,24,237.0,9964.0,237,237,484,1081,1843,9964,9964
fba3d7fdf3ecb7aa2663e0dad8c729f25b709693e945e8c8a81f65b893b6d284,67b4f2ec6e2c2d95b1044c49a8610769dd187b5ac2418f9b9939a97c205ed1db,50697819073a99d25c234732c2dea736d2e795716a4af07eab20c7c047555d75,32886,24,10621.0,63603.0,10621,10621,23595,29398,37734,63603,63603
c87188fb8596d0f23e46c1d478b574fe74f2ea1548ce9dbc2e83d10296a32847,5190dcc7ad2eb11c2a581e17b40d46d1da5cfe7f0cb0bd6d66dffcd2b064b693,96e37473c7199d1a6aa79ead2d54b5ad948604be755bf89d17d72d8a2de805c2,381,96,0.0,3616.0,0,0,0,0,0,3616,3616
34a7a1ba22f53d50529410371730a4ff80eedfbaec602c21bc1834975c057046,1a1c40617b3899695fdfadc10617c21b0a1aa5fa439f096e6976af0493eda0e4,fd645ffe307172b1cb391fef553113a6377870b20c8ff2250f3a7f237fe03ec6,403,144,88.0,2120.0,88,89,97,398,550,1220,2120
9338e00e106d56579ea61f781a27653b272251655d568e2d99bc8d84203aa64d,a294624b717550addbd9829a6f74740cfc8f3f2fcf2ee0a9b89a7920af094b49,68528046147e28225796777129d130eaf613760344708b930168c5c5ad889a9c,72,2582,7.0,3030.0,15,22,33,37,49,723,3030
22675e6e244e1a3aa1cd2b1f7df56a07b4efb197db2d1b2dee55682419068d0a,3d10b148d0e0bd60409fac84916b6bc5bde7ef7874dc0f4d1161f89c3cdf22cc,82bd6a06d02660744d035fe520302a28ef2f00ecd920193bf35b542ee89982a7,664,48,234.0,1978.0,234,234,359,413,492,1978,1978
df14041764ae6420ec6e9329c8d9de42ac106082afa1f552bde55e679d465020,d02cd79abf2af48b4737f1fb160085553fbbabdd5135acaaa5d9526990915ee4,8aeff4c182c722b99cd8be75060b8e2b4fca7c0e821c611764e31cd1be8679b2,1942,96,664.0,3894.0,664,664,1045,1779,2937,3894,3894
0f9a2e72d74c6144a60d082346b665bcae97e5d3359e5146bece1d68358a5975,f3b1dc81b01e6b37d73fc44f4f50f491835411fc47607d5a8dd932f26c26ebc9,b24c8e7bd331f25125d757966e593d68820859779b190eb81565d911fd757c05,502,113,8.0,30507.0,15,15,26,62,405,1473,30507
fba3d7fdf3ecb7aa2663e0dad8c729f25b709693e945e8c8a81f65b893b6d284,67b4f2ec6e2c2d95b1044c49a8610769dd187b5ac2418f9b9939a97c205ed1db,94686c0e29f0d42e47f486a510e9a11e6062d6c29073a171c57c0432125cd3f0,43983,27,4798.0,122242.0,4798,4798,21636,43474,54371,122242,122242
fba3d7fdf3ecb7aa2663e0dad8c729f25b709693e945e8c8a81f65b893b6d284,67b4f2ec6e2c2d95b1044c49a8610769dd187b5ac2418f9b9939a97c205ed1db,bc81776162506ce087d221c22a971275bf8633b0e17a21c9a65d2699da2979d3,4009,31,1354.0,15690.0,1502,1502,1810,2317,5831,15690,15690
1298779cad3ef4301edb9a5316ef2cbee206c157faee8fefc75f12b8ac50263d,a54a73c835ea58e123a859c25d4a6d3e90e17bf1527deaeaaae410b181677bf8,72dc3f55c2fcd0a8ab9ae9b79ec827cfc4e474ee1ed7d39fa0bfdb76d139e8a7,1684,138,0.0,42212.0,15,15,18,21,30,38083,42212
b2ff8afccd51c459910ef4b4c6b111d5a24127ccc789928967bdfedb1b11f3e8,1f34ccab4b9479a2feba1a28c9d24cb2223d3d4b1e22fe6cd58ebed49af5ee63,63c6bc007c872ad8aa7bd8d56fde6a4dd94d1026c5ef90a63507ed1ca9e25c6f,18356,2017,1692.0,165993.0,1965,6204,9342,13040,17029,95740,163966
